	bin_id	CHROM	start	end	width
chr7:52081771-52296590	chr7:52081771-52296590	7	52081771	52296590	214819
chr7:52296590-52516702	chr7:52296590-52516702	7	52296590	52516702	220112
chr7:52516702-52725791	chr7:52516702-52725791	7	52516702	52725791	209089
chr7:52725791-52937179	chr7:52725791-52937179	7	52725791	52937179	211388
chr7:52937179-53164647	chr7:52937179-53164647	7	52937179	53164647	227468
chr7:53164647-53381458	chr7:53164647-53381458	7	53164647	53381458	216811
chr7:53381458-53590959	chr7:53381458-53590959	7	53381458	53590959	209501
chr7:53590959-53799836	chr7:53590959-53799836	7	53590959	53799836	208877
chr7:53799836-54014409	chr7:53799836-54014409	7	53799836	54014409	214573
chr7:54014409-54245581	chr7:54014409-54245581	7	54014409	54245581	231172
chr7:54245581-54476795	chr7:54245581-54476795	7	54245581	54476795	231214
chr7:54476795-54695444	chr7:54476795-54695444	7	54476795	54695444	218649
chr7:54695444-54914888	chr7:54695444-54914888	7	54695444	54914888	219444
chr7:54914888-55127165	chr7:54914888-55127165	7	54914888	55127165	212277
chr7:55127165-55348941	chr7:55127165-55348941	7	55127165	55348941	221776
chr7:55348941-55569089	chr7:55348941-55569089	7	55348941	55569089	220148
chr7:55569089-55887775	chr7:55569089-55887775	7	55569089	55887775	318686
chr7:55887775-56463818	chr7:55887775-56463818	7	55887775	56463818	576043
chr7:56463818-57277223	chr7:56463818-57277223	7	56463818	57277223	813405
chr7:57277223-62729294	chr7:57277223-62729294	7	57277223	62729294	5452071
chr7:62729294-62975311	chr7:62729294-62975311	7	62729294	62975311	246017
chr7:62975311-63969895	chr7:62975311-63969895	7	62975311	63969895	994584
chr7:63969895-64230160	chr7:63969895-64230160	7	63969895	64230160	260265
chr7:64230160-64469759	chr7:64230160-64469759	7	64230160	64469759	239599
chr7:64469759-64708974	chr7:64469759-64708974	7	64469759	64708974	239215
chr7:64708974-65798339	chr7:64708974-65798339	7	64708974	65798339	1089365
chr7:65798339-66081872	chr7:65798339-66081872	7	65798339	66081872	283533
chr7:66081872-66332617	chr7:66081872-66332617	7	66081872	66332617	250745
chr7:66332617-66610226	chr7:66332617-66610226	7	66332617	66610226	277609
chr7:66610226-67219513	chr7:66610226-67219513	7	66610226	67219513	609287
chr7:67219513-67519888	chr7:67219513-67519888	7	67219513	67519888	300375
chr7:67519888-67745787	chr7:67519888-67745787	7	67519888	67745787	225899
chr7:67745787-67979620	chr7:67745787-67979620	7	67745787	67979620	233833
chr7:67979620-68213021	chr7:67979620-68213021	7	67979620	68213021	233401
chr7:68213021-68438951	chr7:68213021-68438951	7	68213021	68438951	225930
chr7:68438951-68664854	chr7:68438951-68664854	7	68438951	68664854	225903
chr7:68664854-68897929	chr7:68664854-68897929	7	68664854	68897929	233075
chr7:68897929-69124048	chr7:68897929-69124048	7	68897929	69124048	226119
chr7:69124048-69353415	chr7:69124048-69353415	7	69124048	69353415	229367
chr7:69353415-69592441	chr7:69353415-69592441	7	69353415	69592441	239026
chr7:69592441-69798959	chr7:69592441-69798959	7	69592441	69798959	206518
chr7:69798959-70006478	chr7:69798959-70006478	7	69798959	70006478	207519
chr7:70006478-70226035	chr7:70006478-70226035	7	70006478	70226035	219557
chr7:70226035-70436260	chr7:70226035-70436260	7	70226035	70436260	210225
chr7:70436260-70647464	chr7:70436260-70647464	7	70436260	70647464	211204
chr7:70647464-70869343	chr7:70647464-70869343	7	70647464	70869343	221879
chr7:70869343-71095326	chr7:70869343-71095326	7	70869343	71095326	225983
chr7:71095326-71319988	chr7:71095326-71319988	7	71095326	71319988	224662
chr7:71319988-71542930	chr7:71319988-71542930	7	71319988	71542930	222942
chr7:71542930-71771735	chr7:71542930-71771735	7	71542930	71771735	228805
chr7:71771735-71999461	chr7:71771735-71999461	7	71771735	71999461	227726
chr7:71999461-72230598	chr7:71999461-72230598	7	71999461	72230598	231137
chr7:72230598-73476998	chr7:72230598-73476998	7	72230598	73476998	1246400
chr7:73476998-73719124	chr7:73476998-73719124	7	73476998	73719124	242126
chr7:73719124-73971664	chr7:73719124-73971664	7	73719124	73971664	252540
chr7:73971664-74215778	chr7:73971664-74215778	7	73971664	74215778	244114
chr7:74215778-74470787	chr7:74215778-74470787	7	74215778	74470787	255009
chr7:74470787-75672357	chr7:74470787-75672357	7	74470787	75672357	1201570
chr7:75672357-75934268	chr7:75672357-75934268	7	75672357	75934268	261911
chr7:75934268-76193066	chr7:75934268-76193066	7	75934268	76193066	258798
chr7:76193066-77180842	chr7:76193066-77180842	7	76193066	77180842	987776
chr7:77180842-77403275	chr7:77180842-77403275	7	77180842	77403275	222433
chr7:77403275-77629041	chr7:77403275-77629041	7	77403275	77629041	225766
chr7:77629041-77857786	chr7:77629041-77857786	7	77629041	77857786	228745
chr7:77857786-78076439	chr7:77857786-78076439	7	77857786	78076439	218653
chr7:78076439-78288069	chr7:78076439-78288069	7	78076439	78288069	211630
chr7:78288069-78505663	chr7:78288069-78505663	7	78288069	78505663	217594
chr7:78505663-78719636	chr7:78505663-78719636	7	78505663	78719636	213973
chr7:78719636-78941954	chr7:78719636-78941954	7	78719636	78941954	222318
chr7:78941954-79155258	chr7:78941954-79155258	7	78941954	79155258	213304
chr7:79155258-79367950	chr7:79155258-79367950	7	79155258	79367950	212692
chr7:79367950-79578557	chr7:79367950-79578557	7	79367950	79578557	210607
chr7:79578557-79793324	chr7:79578557-79793324	7	79578557	79793324	214767
chr7:79793324-80015877	chr7:79793324-80015877	7	79793324	80015877	222553
chr7:80015877-80228707	chr7:80015877-80228707	7	80015877	80228707	212830
chr7:80228707-80439657	chr7:80228707-80439657	7	80228707	80439657	210950
chr7:80439657-80649617	chr7:80439657-80649617	7	80439657	80649617	209960
chr7:80649617-80868603	chr7:80649617-80868603	7	80649617	80868603	218986
chr7:80868603-81097847	chr7:80868603-81097847	7	80868603	81097847	229244
chr7:81097847-81312482	chr7:81097847-81312482	7	81097847	81312482	214635
chr7:81312482-81530755	chr7:81312482-81530755	7	81312482	81530755	218273
chr7:81530755-81737790	chr7:81530755-81737790	7	81530755	81737790	207035
chr7:81737790-81952781	chr7:81737790-81952781	7	81737790	81952781	214991
chr7:81952781-82161249	chr7:81952781-82161249	7	81952781	82161249	208468
chr7:82161249-82369925	chr7:82161249-82369925	7	82161249	82369925	208676
chr7:82369925-82591041	chr7:82369925-82591041	7	82369925	82591041	221116
chr7:82591041-82813645	chr7:82591041-82813645	7	82591041	82813645	222604
chr7:82813645-83021667	chr7:82813645-83021667	7	82813645	83021667	208022
chr7:83021667-83237303	chr7:83021667-83237303	7	83021667	83237303	215636
chr7:83237303-83450477	chr7:83237303-83450477	7	83237303	83450477	213174
chr7:83450477-83668257	chr7:83450477-83668257	7	83450477	83668257	217780
chr7:83668257-83885821	chr7:83668257-83885821	7	83668257	83885821	217564
chr7:83885821-84116543	chr7:83885821-84116543	7	83885821	84116543	230722
chr7:84116543-84330460	chr7:84116543-84330460	7	84116543	84330460	213917
chr7:84330460-84552083	chr7:84330460-84552083	7	84330460	84552083	221623
chr7:84552083-84762998	chr7:84552083-84762998	7	84552083	84762998	210915
chr7:84762998-84973615	chr7:84762998-84973615	7	84762998	84973615	210617
chr7:84973615-85186520	chr7:84973615-85186520	7	84973615	85186520	212905
chr7:85186520-85402913	chr7:85186520-85402913	7	85186520	85402913	216393
chr7:85402913-85611023	chr7:85402913-85611023	7	85402913	85611023	208110
chr7:85611023-85825692	chr7:85611023-85825692	7	85611023	85825692	214669
chr7:85825692-86035711	chr7:85825692-86035711	7	85825692	86035711	210019
chr7:86035711-86261581	chr7:86035711-86261581	7	86035711	86261581	225870
chr7:86261581-86483316	chr7:86261581-86483316	7	86261581	86483316	221735
chr7:86483316-86705577	chr7:86483316-86705577	7	86483316	86705577	222261
chr7:86705577-86913241	chr7:86705577-86913241	7	86705577	86913241	207664
chr7:86913241-87138143	chr7:86913241-87138143	7	86913241	87138143	224902
chr7:87138143-87369037	chr7:87138143-87369037	7	87138143	87369037	230894
chr7:87369037-87584188	chr7:87369037-87584188	7	87369037	87584188	215151
chr7:87584188-87808254	chr7:87584188-87808254	7	87584188	87808254	224066
chr7:87808254-88038900	chr7:87808254-88038900	7	87808254	88038900	230646
chr7:88038900-88255901	chr7:88038900-88255901	7	88038900	88255901	217001
chr7:88255901-88470217	chr7:88255901-88470217	7	88255901	88470217	214316
chr7:88470217-88689628	chr7:88470217-88689628	7	88470217	88689628	219411
chr7:88689628-88902839	chr7:88689628-88902839	7	88689628	88902839	213211
chr7:88902839-89111566	chr7:88902839-89111566	7	88902839	89111566	208727
chr7:89111566-89328904	chr7:89111566-89328904	7	89111566	89328904	217338
chr7:89328904-89557545	chr7:89328904-89557545	7	89328904	89557545	228641
chr7:89557545-89773564	chr7:89557545-89773564	7	89557545	89773564	216019
chr7:89773564-89994475	chr7:89773564-89994475	7	89773564	89994475	220911
chr7:89994475-90249913	chr7:89994475-90249913	7	89994475	90249913	255438
chr7:90249913-90473420	chr7:90249913-90473420	7	90249913	90473420	223507
chr7:90473420-90699608	chr7:90473420-90699608	7	90473420	90699608	226188
chr7:90699608-90918765	chr7:90699608-90918765	7	90699608	90918765	219157
chr7:90918765-91134053	chr7:90918765-91134053	7	90918765	91134053	215288
chr7:91134053-91353316	chr7:91134053-91353316	7	91134053	91353316	219263
chr7:91353316-91598854	chr7:91353316-91598854	7	91353316	91598854	245538
chr7:91598854-91827733	chr7:91598854-91827733	7	91598854	91827733	228879
chr7:91827733-92057695	chr7:91827733-92057695	7	91827733	92057695	229962
chr7:92057695-92285757	chr7:92057695-92285757	7	92057695	92285757	228062
chr7:92285757-92512633	chr7:92285757-92512633	7	92285757	92512633	226876
chr7:92512633-92728256	chr7:92512633-92728256	7	92512633	92728256	215623
chr7:92728256-92945152	chr7:92728256-92945152	7	92728256	92945152	216896
chr7:92945152-93174956	chr7:92945152-93174956	7	92945152	93174956	229804
chr7:93174956-93390971	chr7:93174956-93390971	7	93174956	93390971	216015
chr7:93390971-93607859	chr7:93390971-93607859	7	93390971	93607859	216888
chr7:93607859-93832372	chr7:93607859-93832372	7	93607859	93832372	224513
chr7:93832372-94043116	chr7:93832372-94043116	7	93832372	94043116	210744
chr7:94043116-94255534	chr7:94043116-94255534	7	94043116	94255534	212418
chr7:94255534-94461985	chr7:94255534-94461985	7	94255534	94461985	206451
chr7:94461985-94672790	chr7:94461985-94672790	7	94461985	94672790	210805
chr7:94672790-94907939	chr7:94672790-94907939	7	94672790	94907939	235149
chr7:94907939-95131210	chr7:94907939-95131210	7	94907939	95131210	223271
chr7:95131210-95349916	chr7:95131210-95349916	7	95131210	95349916	218706
chr7:95349916-95565986	chr7:95349916-95565986	7	95349916	95565986	216070
chr7:95565986-95779351	chr7:95565986-95779351	7	95565986	95779351	213365
chr7:95779351-95996390	chr7:95779351-95996390	7	95779351	95996390	217039
chr7:95996390-96205490	chr7:95996390-96205490	7	95996390	96205490	209100
chr7:96205490-96427905	chr7:96205490-96427905	7	96205490	96427905	222415
chr7:96427905-96653023	chr7:96427905-96653023	7	96427905	96653023	225118
chr7:96653023-96874155	chr7:96653023-96874155	7	96653023	96874155	221132
chr7:96874155-97089807	chr7:96874155-97089807	7	96874155	97089807	215652
chr7:97089807-97328655	chr7:97089807-97328655	7	97089807	97328655	238848
chr7:97328655-97557371	chr7:97328655-97557371	7	97328655	97557371	228716
chr7:97557371-97801961	chr7:97557371-97801961	7	97557371	97801961	244590
chr7:97801961-98118093	chr7:97801961-98118093	7	97801961	98118093	316132
chr7:98118093-98343768	chr7:98118093-98343768	7	98118093	98343768	225675
chr7:98343768-98583616	chr7:98343768-98583616	7	98343768	98583616	239848
chr7:98583616-98847153	chr7:98583616-98847153	7	98583616	98847153	263537
chr7:98847153-99069538	chr7:98847153-99069538	7	98847153	99069538	222385
chr7:99069538-99301672	chr7:99069538-99301672	7	99069538	99301672	232134
chr7:99301672-99547694	chr7:99301672-99547694	7	99301672	99547694	246022
chr7:99547694-99787213	chr7:99547694-99787213	7	99547694	99787213	239519
chr7:99787213-100028821	chr7:99787213-100028821	7	99787213	100028821	241608
chr7:100028821-100307217	chr7:100028821-100307217	7	100028821	100307217	278396
chr7:100307217-100573326	chr7:100307217-100573326	7	100307217	100573326	266109
chr7:100573326-100814460	chr7:100573326-100814460	7	100573326	100814460	241134
chr7:100814460-101073174	chr7:100814460-101073174	7	100814460	101073174	258714
chr7:101073174-101322016	chr7:101073174-101322016	7	101073174	101322016	248842
chr7:101322016-101564977	chr7:101322016-101564977	7	101322016	101564977	242961
chr7:101564977-101838932	chr7:101564977-101838932	7	101564977	101838932	273955
chr7:101838932-102068641	chr7:101838932-102068641	7	101838932	102068641	229709
chr7:102068641-102850636	chr7:102068641-102850636	7	102068641	102850636	781995
chr7:102850636-103089742	chr7:102850636-103089742	7	102850636	103089742	239106
chr7:103089742-103398853	chr7:103089742-103398853	7	103089742	103398853	309111
chr7:103398853-103626735	chr7:103398853-103626735	7	103398853	103626735	227882
chr7:103626735-103845447	chr7:103626735-103845447	7	103626735	103845447	218712
chr7:103845447-104065631	chr7:103845447-104065631	7	103845447	104065631	220184
chr7:104065631-104294426	chr7:104065631-104294426	7	104065631	104294426	228795
chr7:104294426-104513467	chr7:104294426-104513467	7	104294426	104513467	219041
chr7:104513467-104756766	chr7:104513467-104756766	7	104513467	104756766	243299
chr7:104756766-104984079	chr7:104756766-104984079	7	104756766	104984079	227313
chr7:104984079-105201771	chr7:104984079-105201771	7	104984079	105201771	217692
chr7:105201771-105441750	chr7:105201771-105441750	7	105201771	105441750	239979
chr7:105441750-105678143	chr7:105441750-105678143	7	105441750	105678143	236393
chr7:105678143-105894493	chr7:105678143-105894493	7	105678143	105894493	216350
chr7:105894493-106110672	chr7:105894493-106110672	7	105894493	106110672	216179
chr7:106110672-106341809	chr7:106110672-106341809	7	106110672	106341809	231137
chr7:106341809-106566913	chr7:106341809-106566913	7	106341809	106566913	225104
chr7:106566913-106792870	chr7:106566913-106792870	7	106566913	106792870	225957
chr7:106792870-107021762	chr7:106792870-107021762	7	106792870	107021762	228892
chr7:107021762-107242328	chr7:107021762-107242328	7	107021762	107242328	220566
chr7:107242328-107460531	chr7:107242328-107460531	7	107242328	107460531	218203
chr7:107460531-107687142	chr7:107460531-107687142	7	107460531	107687142	226611
chr7:107687142-107905263	chr7:107687142-107905263	7	107687142	107905263	218121
chr7:107905263-108121408	chr7:107905263-108121408	7	107905263	108121408	216145
chr7:108121408-108337614	chr7:108121408-108337614	7	108121408	108337614	216206
chr7:108337614-108560758	chr7:108337614-108560758	7	108337614	108560758	223144
chr7:108560758-108780647	chr7:108560758-108780647	7	108560758	108780647	219889
chr7:108780647-108998444	chr7:108780647-108998444	7	108780647	108998444	217797
chr7:108998444-109217574	chr7:108998444-109217574	7	108998444	109217574	219130
chr7:109217574-109435830	chr7:109217574-109435830	7	109217574	109435830	218256
chr7:109435830-109652827	chr7:109435830-109652827	7	109435830	109652827	216997
chr7:109652827-109880067	chr7:109652827-109880067	7	109652827	109880067	227240
chr7:109880067-110107391	chr7:109880067-110107391	7	109880067	110107391	227324
chr7:110107391-110322834	chr7:110107391-110322834	7	110107391	110322834	215443
chr7:110322834-110544439	chr7:110322834-110544439	7	110322834	110544439	221605
chr7:110544439-110772088	chr7:110544439-110772088	7	110544439	110772088	227649
chr7:110772088-110983630	chr7:110772088-110983630	7	110772088	110983630	211542
chr7:110983630-111191565	chr7:110983630-111191565	7	110983630	111191565	207935
chr7:111191565-111406773	chr7:111191565-111406773	7	111191565	111406773	215208
chr7:111406773-111641042	chr7:111406773-111641042	7	111406773	111641042	234269
chr7:111641042-111858600	chr7:111641042-111858600	7	111641042	111858600	217558
chr7:111858600-112075539	chr7:111858600-112075539	7	111858600	112075539	216939
chr7:112075539-112284719	chr7:112075539-112284719	7	112075539	112284719	209180
chr7:112284719-112496218	chr7:112284719-112496218	7	112284719	112496218	211499
chr7:112496218-112727109	chr7:112496218-112727109	7	112496218	112727109	230891
chr7:112727109-112950714	chr7:112727109-112950714	7	112727109	112950714	223605
chr7:112950714-113170976	chr7:112950714-113170976	7	112950714	113170976	220262
chr7:113170976-113393508	chr7:113170976-113393508	7	113170976	113393508	222532
chr7:113393508-113624871	chr7:113393508-113624871	7	113393508	113624871	231363
chr7:113624871-113852270	chr7:113624871-113852270	7	113624871	113852270	227399
chr7:113852270-114070210	chr7:113852270-114070210	7	113852270	114070210	217940
chr7:114070210-114283311	chr7:114070210-114283311	7	114070210	114283311	213101
chr7:114283311-114498194	chr7:114283311-114498194	7	114283311	114498194	214883
